name,website,short_description,linkedin,categories,num_employees_enum,locations,founded_on,operating_status,founders
timbr.ai,https://timbr.ai,Timbr intelligent semantic layer integrates data into SQL knowledge graphs to accelerate delivery of data products and enable LLM SQL-RAG .,https://www.linkedin.com/company/timbr-ai,"Analytics, Business Intelligence, Data Integration, Data Management, SaaS",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",7/1/2018,active,"Amit Weitzner, Dan Weitzner"
timduong247,https://timduong247.com/,Trang web Tìm Đường 247 chuyên đưa ra thông tin chi tiết về các địa điểm và thành phố tại Việt Nam.. Website: https://timduong247.com/,https://www.linkedin.com/in/webdanhgia/,,,,,active,
time for Werbeagentur,http://www.timefor.de/,"Time for Werbeagentur provide Full service in traditional advertising, direct marketing, media advisory and Individual attention.",,"Advertising, Marketing, News",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",3/19/1973,active,
time freight,https://zeitfracht-medien.de,time freight is a logistics service provider for the book and media industry.,https://www.linkedin.com/company/knv-zeitfracht/,"Freight Service, Logistics, Media and Entertainment, Transportation",c_01001_05000,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2001,active,
time sensitive,http://www.time-sensitive.de/,time sensitive is a courier services company.,,"Courier Service, Delivery Service, Transportation",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/1994,active,
time travel,https://www.zeit-reisen.de,"time travel is an event and project management company that specializes in sightseeing, video sightseeing, and culinary tours.",https://www.linkedin.com/company/zeitreisen---veranstaltungs--und-projektmanagement,"Event Management, Events, Project Management",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2004,active,
time2market,https://www.time2market.de/,time2market is a consultancy that provides training and coaching practices about agility.,https://www.linkedin.com/company/time2market-de/,"Consulting, Corporate Training, Training",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2019,active,
time2win,https://www.time2win.net/,time2win is developing its innovative eSports platform by Project-C GmbH based in Celle near Hanover.,,"Banking, Financial Services, Gaming",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,
time4travel,https://www.time4travel.net,time4travel is a travel agency that offers travel booking and organising services.,https://www.linkedin.com/company/time4travel,"Ticketing, Travel, Travel Agency",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,
time:matters Group,http://www.time-matters.com,Technology & service platform for international Same Day Delivery & Special Speed Logistics,https://www.linkedin.com/company/time-matters/,"Automotive, Delivery, Information Technology, Logistics, Transportation",c_00051_00100,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2002,active,Franz-Joseph (FJ) Miller
timeION,http://timeION.com/,Easily communicate your days off!,http://www.linkedin.com/company/timeion,"B2B, Software",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,"Maciej Cielecki, Michał Kłujszo"
timeSensor,https://fr.timesensor.ch/,timeSensor is a software company that provides SaaS and other professional services to legal firms.,https://www.linkedin.com/company/timesensor-ag/,"Information Technology, Legal, SaaS, Software",c_00011_00050,"Europe, Middle East, and Africa (EMEA)",1/1/2010,active,
timeTracko,https://timetracko.com,timeTracko is a time tracking and workforce management software.,https://www.linkedin.com/company/timetracko,"Information Technology, Productivity Tools, Software",c_00011_00050,"Asia-Pacific (APAC), Australasia",,active,
timeanddate.com,http://www.timeanddate.com,Timeanddate.com is a mobile apps developer company. World Clock Time Zone,https://www.linkedin.com/company/time-and-date-as,Mobile,c_00011_00050,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",5/24/1998,active,Steffen Thorsen
timecon,https://www.timecon.de/,"timecon is a recruiting company that provides career coaching, advice on professional development, and professional placement services.",https://www.linkedin.com/company/timecon-gmbh-&-co.-kg/,"Employment, Recruiting, Staffing Agency, Training",c_00101_00250,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/1999,active,
timegroup Personalservice,https://www.timegroup.de,"timegroup Personalservice is a staffing agency that offers recruiting, job coaching, and temporary employment services.",https://www.linkedin.com/company/timegrouppersonalservicegmbh,"Employment, Recruiting, Staffing Agency, Training",c_00501_01000,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2009,active,
timeisbrain,https://www.tibtimeisbrain.com,timeisbrain is a medical device for improving the diagnostics and prognostics of acute ischaemic stroke,,"Health Care, Medical Device",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",10/1/2020,active,
timepas.in,https://timepas.in/,India’s first valued and utilized content creators. Create a experience of reading.,,,,,,active,
timepiece360,https://timepiece360.com/,"Our selection includes a wide range of Men's Luxury Watches such as Hublot and Rolex, so you know that we have something for everyone.",,,c_00051_00100,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East, Middle East and North Africa (MENA)",10/18/1995,active,
timeplazza,http://timeplazza.com,Timeplazza is an easy-to-use web platform that allows users to find and book a large array of local services.,https://www.linkedin.com/company/get-your-voice-asbl,"E-Commerce, Fitness, Health Care, Internet",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",10/1/2012,active,"Geoffroy Verney-Carron, Jean-Jacques Pisano, Laurent Dosogne"
timeproof Time Signature Systems GmbH,http://timeproof.at/en/,timeproof is a manufacturer of hardware-based time signature systems for forgery-proof certification of electronic business transactions.,https://www.linkedin.com/company/timeproof-gmbh/about/,"Electronics, Machinery Manufacturing, Manufacturing",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,
timeshel,http://www.timeshel.co,Timeshel is a Finland-based mobile photo printing service company that delivers monthly from its users iPhones.,https://www.linkedin.com/company/timeshel,"Mobile, Photography, Printing",c_00001_00010,"European Union (EU), Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",1/1/2013,active,
timespin Digital Communication,https://www.timespin.de/,"timespin is equally composed of organizational talents, creative minds, and excellent programmers.",https://www.linkedin.com/company/timespin,"Advertising, Communication Hardware, Consulting",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2000,active,
timeto.it,http://www.timeto.it,timeto.it offers tools and solutions that enable its users to keep track of schedules and important dates.,,"Messaging, Software",,,,active,
timetoRIOT,https://timetoriot.com,"timetoRIOT is a smart hiring platform developed specifically for the TV, Film and Entertainment industry.",https://www.linkedin.com/company/timetoriot/,Media and Entertainment,c_00001_00010,"Europe, Middle East, and Africa (EMEA)",9/9/2015,active,Kimberly Larsen
timeup,https://timeup.es/,timeup is a software company.,https://www.linkedin.com/showcase/time-up,"Information Technology, Software",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,
timing.is,https://timing.is,timing.is a mobile calendar app that focuses on a new brand of mindful productivity.,,"Mobile Apps, Productivity Tools",c_00001_00010,,1/1/2022,active,"Bardi Golriz, Farid Hosseini"
timplus,https://timplus.io/,Learning system that empowers teachers to create successful gamified strategies through adaptative technology and video games.,https://www.linkedin.com/company/timplus/,"EdTech, Education, Edutainment, Gamification, Video Games",c_00001_00010,Latin America,9/20/2018,active,
timr,http://www.timr.com/,Time tracking and drive logSimply everywhere.,https://www.linkedin.com/company/timr,"Automotive, Logistics, Transportation",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2009,active,
timtimsports,https://www.timtimsports.com/index.html,"timtimsports TIMTIM SPORTS - News,Transfers,Scores,Sports",https://www.linkedin.com/in/timtim-sports-708510210/,,c_00001_00010,Middle East and North Africa (MENA),1/1/2021,active,
timur academy,http://timur.academy/,timur academy is a group of professionals with a strong motivation to educate and set a tone in an online education system.,,Education,,,,active,
timz.flowers,https://timz.flowers,"AI-driven, time-independent remote meetigs",https://www.linkedin.com/company/timz-time-independent-meetings/?viewAsMember=true,"Artificial Intelligence (AI), Productivity Tools, Software, Video Conferencing",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2020,active,Martin S.
tin tuc moi,https://news-gle.com/,tin tuc moi is the fastest updated 24-hour Online News site today.,https://www.linkedin.com/company/tintucmoi/,"News, Publishing, Social, Social Media",c_00051_00100,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",10/2/1991,active,
ting,https://ting-im-netz.de,"ting offers digital marketing, web design, and consulting services.",https://www.linkedin.com/company/tingimnetz,"Advertising, Content Marketing, Creative Agency, Digital Marketing, Web Design",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",10/1/2009,active,Thorsten Bost
tingk.,https://www.tingk.solutions/,Business process automation,https://www.linkedin.com/company/tingk,"Business Process Automation (BPA), Information Technology",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",7/1/2021,active,
tink,https://www.tink.de,tink - we help people to embrace technology in life,https://www.linkedin.com/company/tink-gmbh/,"Consumer Electronics, Internet of Things, Smart Home",c_00101_00250,"European Union (EU), Europe, Middle East, and Africa (EMEA)",5/24/2016,active,"Julian Hueck, Marius Lissautzki"
tinkl.it,https://www.tinkl.it/,tinkl.it is a POS system for receiving payments in Bitcoin.,https://www.linkedin.com/company/tinklit,"Financial Services, FinTech, Payments, Point of Sale",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/2015,active,
tinkleo.com,https://www.tinkleo.com,website,,E-Commerce,c_00051_00100,Asia-Pacific (APAC),10/26/2018,active,Jerry Xu
tint,https://tinttech.io/#poe,Tint has developed ePaper signs can be powered for a year with the amount of energy required to power LCDs for a month.,https://www.linkedin.com/company/tinttechnologies/,"Energy, Energy Management, Paper Manufacturing",,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,
tintucbitcoin,https://tintucbitcoin.com/,Tin Tuc Bitcoin is a website dedicated to cryptocurrency market news.,https://www.linkedin.com/company/tintucbitcoin,,c_00001_00010,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",7/31/2020,active,
tinySurprise,http://www.tinysurprise.com,tinySurprise is an Indian gift delivery platform that offers various product for all gifting occasions.,https://www.linkedin.com/company-beta/2898210/,E-Commerce,c_00001_00010,Asia-Pacific (APAC),1/1/2008,active,Vijay Srinivas Ganesan
tinyfarms,https://tinyfar.ms,Interactive indoor farms for education,https://www.linkedin.com/company/thetinyfarms,"EdTech, Education, Hardware, Internet of Things, Primary Education",c_00001_00010,"European Union (EU), Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",7/1/2022,active,Samy Tessier
